14:59:30.496 [main] INFO  com.ykq.seq.bean.SeqConfig - start seq node success on port : 8991
14:59:31.626 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
14:59:31.626 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] WARN  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> can't do preVote as it is not in conf <ConfigurationEntry [id=LogId [index=0, term=0], conf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, oldConf=]>.
14:59:33.019 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
14:59:33.019 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] WARN  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> can't do preVote as it is not in conf <ConfigurationEntry [id=LogId [index=0, term=0], conf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, oldConf=]>.
14:59:34.304 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
14:59:34.304 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] WARN  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> can't do preVote as it is not in conf <ConfigurationEntry [id=LogId [index=0, term=0], conf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, oldConf=]>.
14:59:35.425 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
14:59:35.426 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] WARN  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> can't do preVote as it is not in conf <ConfigurationEntry [id=LogId [index=0, term=0], conf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, oldConf=]>.
14:59:37.391 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
14:59:37.391 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] WARN  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> can't do preVote as it is not in conf <ConfigurationEntry [id=LogId [index=0, term=0], conf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, oldConf=]>.
14:59:38.734 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
14:59:38.734 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] WARN  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> can't do preVote as it is not in conf <ConfigurationEntry [id=LogId [index=0, term=0], conf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, oldConf=]>.
14:59:40.669 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
14:59:40.670 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] WARN  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> can't do preVote as it is not in conf <ConfigurationEntry [id=LogId [index=0, term=0], conf=127.0.0.1:8891,127.0.0.1:8892,127.0.0.1:8893, oldConf=]>.
14:59:42.668 [JRaft-ElectionTimer-<default-group-cluster--1/127.0.0.1:8991>0] INFO  com.alipay.sofa.jraft.core.NodeImpl - Node <default-group-cluster--1/127.0.0.1:8991> term 0 start preVote.
